SN,Tray_SN,POD_Rack_Slot,FOX_Routing,Error_Code,GPU,Nvlink,Lane,NVL0_SN,NVL1_SN,PN,Diag,StartTestTime,EndTestTime,log_file_name
1651326066109,P3952-L1000000005551,FXHC-POD3-R03-T4L,FUNCTIONAL_TEST,E028001006_703,,,,1820126954556,1333725330090,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326170112,20260326174202,FXHC_NA_900-2G548-A881-000_1651326066109_F_FCT_20260326T170121Z.log
1652725039019,P3952-R1000000005935,FXHC-POD4-R33-T1R,AST,E023001006_508,,,,,,900-2G548-A881-0R0,618-2G548-0301-CMF-51683,20260326171045,20260326171815,FXHC_NA_900-2G548-A881-0R0_1652725039019_F_AST_20260326T171049Z.log
1651326065787,P3952-R1000000000863,FXHC-POD3-R06-T10R,FC2,9843J5_559,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326184531,20260326184559,FXHC_--pbr=NA_PG548_NA_F_FC2_20260326T184531Z.log
1651126051592,P3952-R1000000006467,FXHC-POD3-R12-T2R,FUNCTIONAL_TEST,E028001037_899,,,,,,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260326154940,20260326181457,FXHC_NA_900-2G548-0001-000_1651126051592_F_FCT_20260326T154949Z.log
1651126054798,P3952-L1000000006620,FXHC-POD3-R16-T6L,IOT,E033027036_641,,,,,,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260326182119,20260326182929,FXHC_NA_900-2G548-0001-000_1651126054798_F_IOT_20260326T182128Z.log
1650125020561,P3952-L1000000005808,FXHC-POD3-R30-T5L,IOT,E033030006_017-000-0-000000000001,,,,1823825956965,1662525110472,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326172143,20260326181358,FXHC_NA_900-2G548-0001-0R0_1650125020561_F_IOT_20260326T172152Z.log
1650125021981,P3952-R1000000005698,FXHC-POD2-R17-T8R,IOT,9843J5_559,,,,,,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326184038,20260326184943,FXHC_NA_900-2G548-0001-0R0_1650125021981_F_IOT_20260326T184047Z.log
1650225083944,P3952-R1000000000121,FXHC-POD2-R17-T7R,IOT,E033027006_707,,,,,,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326184025,20260326184410,FXHC_NA_900-2G548-0001-0R0_1650225083944_F_IOT_20260326T184034Z.log
1650425033430,P3952-L1000000000980,FXHC-POD4-R25-T1L,IOT,E033030006_000-000-1-000000140002,,,,1820126953735,1333725330081,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326170858,20260326181037,FXHC_NA_900-2G548-0001-0R0_1650425033430_F_IOT_20260326T170903Z.log
1650425033430,P3952-L1000000000980,FXHC-POD4-R25-T1L,IOT,E033030006_000-000-1-000000140002,,,,1820126953735,1333725330081,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326181156,20260326184159,FXHC_NA_900-2G548-0001-0R0_1650425033430_F_IOT_20260326T181201Z.log
1650425068300,P3952-R1000000006620,FXHC-POD3-R16-T6R,AST,E023002037_636,,,,,,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326182256,20260326183021,FXHC_NA_900-2G548-0001-0R0_1650425068300_F_AST_20260326T182304Z.log
1650625023401,P3952-R1000000007715,FXHC-POD3-R20-T6R,FUNCTIONAL_TEST,E028163006_000-001-1-0-008-00-546-284,,,,SBCQTN252190442,1943325110830,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326181859,20260326185226,FXHC_NA_900-2G548-0001-0R0_1650625023401_F_FCT_20260326T181908Z.log
1650925056110,P3952-L1000000000121,FXHC-POD2-R17-T7L,IOT,E033027006_509,,,,,,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326184032,20260326184609,FXHC_NA_900-2G548-0001-0R0_1650925056110_F_IOT_20260326T184041Z.log
1651025008546,P3952-L1000000005698,FXHC-POD2-R17-T8L,IOT,9843J5_559,,,,,,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326184026,20260326184941,FXHC_NA_900-2G548-0001-0R0_1651025008546_F_IOT_20260326T184035Z.log
1651325045043,P3952-L1000000007715,FXHC-POD3-R20-T6L,IOT,E033030006_000-000-1-000000140002,,,,1823525954569,1943325110830,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326181903,20260326184941,FXHC_NA_900-2G548-0001-0R0_1651325045043_F_IOT_20260326T181912Z.log
1651825026132,P3952-R1000000007662,FXHC-POD2-R04-T6R,IOT,E033030006_000-000-1-000000140002,,,,1824325954868,1662925110625,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326175723,20260326182753,FXHC_NA_900-2G548-0001-0R0_1651825026132_F_IOT_20260326T175732Z.log
1652025018909,P3952-R1000000005181,FXHC-POD3-R16-T2R,IOT,E033030006_000-000-1-000000140002,,,,1820126953995,1662025110123,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326174735,20260326181820,FXHC_NA_900-2G548-0001-0R0_1652025018909_F_IOT_20260326T174744Z.log
1655224013837,P3952-L1000000000287,FXHC-POD4-R23-T8L,IOT,E033030006_000-000-1-000000140002,,,,1820126953339,1333725330125,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326171408,20260326180011,FXHC_NA_900-2G548-0001-0R0_1655224013837_F_IOT_20260326T171413Z.log
1655224013837,P3952-L1000000000287,FXHC-POD4-R23-T8L,IOT,E033030006_000-000-1-000000140002,,,,1820126953339,1333725330125,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326180120,20260326183130,FXHC_NA_900-2G548-0001-0R0_1655224013837_F_IOT_20260326T180125Z.log
1655224025023,P3952-L1000000006023,FXHC-POD3-R02-T3L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000097,,,,1820126954564,1333925080476,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326175014,20260326182032,FXHC_NA_900-2G548-0001-0R0_1655224025023_F_FCT_20260326T175023Z.log
1655224025023,P3952-L1000000006023,FXHC-POD3-R02-T3L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000097,,,,1820126954564,1333925080476,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326182150,20260326184334,FXHC_NA_900-2G548-0001-0R0_1655224025023_F_FCT_20260326T182159Z.log
1651425057563,P3952-L1000000007563,FXHC-POD2-R31-T6L,FLASHROM,0,,,,,,900-2G548-0021-0R0,618-2G548-0202-CMF-51843,20260326181428,20260326183754,FXHC_NA_900-2G548-0021-0R0_1651425057563_F_FLA_20260326T181436Z.log
1650926063617,P3952-R1000000007489,FXHC-POD3-R01-T8R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126954269,1334025090641,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326175919,20260326183249,FXHC_NA_900-2G548-0081-000_1650926063617_F_FCT_20260326T175928Z.log
1650926064772,P3952-L1000000006269,FXHC-POD3-R19-T3L,FLASHROM,0,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326175443,20260326182253,FXHC_NA_900-2G548-0081-000_1650926064772_F_FLA_20260326T175452Z.log
1651326012013,P3952-R1000000000296,FXHC-POD3-R43-T7R,NVLINK,E098011006_009-001-1-000000000140,,,,1823625958495,1662425110294,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326173127,20260326180905,FXHC_NA_900-2G548-0081-000_1651326012013_F_NVL_20260326T173131Z.log
1651326012080,P3952-L1000000005809,FXHC-POD3-R48-T9L,FUNCTIONAL_TEST,E028001036_641,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326181634,20260326182413,FXHC_NA_900-2G548-0081-000_1651326012080_F_FCT_20260326T181639Z.log
1651326012080,P3952-L1000000005809,FXHC-POD3-R48-T9L,FUNCTIONAL_TEST,E028001036_641,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326182519,20260326183259,FXHC_NA_900-2G548-0081-000_1651326012080_F_FCT_20260326T182524Z.log
1651326013609,P3952-R1000000007915,FXHC-POD2-R33-T5R,FUNCTIONAL_TEST,E028001037_899,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326161122,20260326183538,FXHC_NA_900-2G548-0081-000_1651326013609_F_FCT_20260326T161130Z.log
1651326013828,P3952-L1000000005498,FXHC-POD3-R20-T5L,FUNCTIONAL_TEST,E028001006_838,,,,1823525954179,1334025090049,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326181140,20260326183539,FXHC_NA_900-2G548-0081-000_1651326013828_F_FCT_20260326T181148Z.log
1651326014000,K4135-R1000000000476,FXHC-POD4-R13-T11R,NVLINK,E098011006_009-001-1-000000000140,,,,1820126956867,1940326110833,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326170323,20260326180511,FXHC_NA_900-2G548-0081-000_1651326014000_F_NVL_20260326T170345Z.log
1651326014232,P3952-L1000000007155,FXHC-POD2-R19-T10L,FUNCTIONAL_TEST,E028001006_na,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326181505,20260326183715,FXHC_NA_900-2G548-0081-000_1651326014232_F_FCT_20260326T181514Z.log
1651326014232,P3952-L1000000007155,FXHC-POD2-R19-T10L,FUNCTIONAL_TEST,E028001006_838,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326183902,20260326185438,FXHC_NA_900-2G548-0081-000_1651326014232_F_FCT_20260326T183911Z.log
1651326014325,P3952-L1000000007716,FXHC-POD3-R26-T8L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1822225957354,1662925110864,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326171944,20260326180454,FXHC_NA_900-2G548-0081-000_1651326014325_F_FCT_20260326T171952Z.log
1651326014347,P3952-R1000000006116,FXHC-POD3-R37-T10R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1823525955679,1662025110313,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326172536,20260326180450,FXHC_NA_900-2G548-0081-000_1651326014347_F_FCT_20260326T172541Z.log
1651326014375,P3952-L1000000007211,FXHC-POD2-R14-T4L,FUNCTIONAL_TEST,E028001006_838,,,,1824425951520,1943325110501,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326173943,20260326180327,FXHC_NA_900-2G548-0081-000_1651326014375_F_FCT_20260326T173952Z.log
1651326014528,P3952-L1000000007719,FXHC-POD3-R15-T7L,FLASHROM,0,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326172427,20260326180128,FXHC_NA_900-2G548-0081-000_1651326014528_F_FLA_20260326T172436Z.log
1651326014546,K4135-L1000000000276,FXHC-POD4-R20-T5L,IOT,E033030006_000-000-1-000000000244,,,,1820126950283,1940326110422,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326180644,20260326183215,FXHC_NA_900-2G548-0081-000_1651326014546_F_IOT_20260326T180706Z.log
1651326014655,P3952-R1000000006474,FXHC-POD2-R14-T6R,FUNCTIONAL_TEST,E028001006_585,,,,1824825952659,1333725330325,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326181620,20260326184035,FXHC_NA_900-2G548-0081-000_1651326014655_F_FCT_20260326T181629Z.log
1651326014813,P3952-L1000000005045,FXHC-POD2-R15-T7L,FUNCTIONAL_TEST,E028001037_899,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326162009,20260326184425,FXHC_NA_900-2G548-0081-000_1651326014813_F_FCT_20260326T162018Z.log
1651326014890,K4135-L1000000000150,FXHC-POD4-R13-T10L,FUNCTIONAL_TEST,E028163006_082-000-0-000000000006,,,,1820126957345,1940326110202,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326180641,20260326184843,FXHC_NA_900-2G548-0081-000_1651326014890_F_FCT_20260326T180704Z.log
1651326015013,P3952-R1000000005005,FXHC-POD2-R33-T7R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1823525954343,1333925080059,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326182003,20260326185920,FXHC_NA_900-2G548-0081-000_1651326015013_F_FCT_20260326T182012Z.log
1651326015048,P3952-R1000000000965,FXHC-POD3-R45-T7R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1823525955563,1333725330202,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326180017,20260326183843,FXHC_NA_900-2G548-0081-000_1651326015048_F_FCT_20260326T180022Z.log
1651326021065,P3952-L1000000006052,FXHC-POD3-R17-T6L,FUNCTIONAL_TEST,E028001006_585,,,,1820126952470,1662425110378,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326172225,20260326180753,FXHC_NA_900-2G548-0081-000_1651326021065_F_FCT_20260326T172233Z.log
1651326021069,P3952-R1000000000829,FXHC-POD3-R07-T1R,IOT,E033027006_654,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326153425,20260326180246,FXHC_NA_900-2G548-0081-000_1651326021069_F_IOT_20260326T153434Z.log
1651326021069,P3952-R1000000000829,FXHC-POD3-R07-T1R,IOT,E033027006_838,,,,1820126954933,1820126954308,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326180404,20260326181947,FXHC_NA_900-2G548-0081-000_1651326021069_F_IOT_20260326T180412Z.log
1651326021298,P3952-L1000000007386,FXHC-POD3-R22-T5L,FLASHROM,0,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326181556,20260326185134,FXHC_NA_900-2G548-0081-000_1651326021298_F_FLA_20260326T181604Z.log
1651326021336,P3952-R1000000007513,FXHC-POD3-R13-T1R,FUNCTIONAL_TEST,E028001036_704,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326175424,20260326180353,FXHC_NA_900-2G548-0081-000_1651326021336_F_FCT_20260326T175433Z.log
1651326021640,P3952-L1000000000765,FXHC-POD2-R31-T2L,FC2,E097009006_082-000-1-510000625083,,,,1820126954423,1662425110009,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326161755,20260326180112,FXHC_NA_900-2G548-0081-000_1651326021640_F_FC2_20260326T161804Z.log
1651326021820,K4135-R1000000000171,FXHC-POD4-R42-T14R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126956842,1940326110695,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326174211,20260326182454,FXHC_NA_900-2G548-0081-000_1651326021820_F_FCT_20260326T174233Z.log
1651326021885,K4135-L1000000000224,FXHC-POD4-R15-T11L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126958775,1940326110964,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326171247,20260326180107,FXHC_NA_900-2G548-0081-000_1651326021885_F_FCT_20260326T171309Z.log
1651326022458,P3952-L1000000005175,FXHC-POD3-R03-T7L,FUNCTIONAL_TEST,E028001006_838,,,,1820126954023,1333925080608,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326175813,20260326182157,FXHC_NA_900-2G548-0081-000_1651326022458_F_FCT_20260326T175822Z.log
1651326022478,P3952-L1000000005880,FXHC-POD3-R42-T4L,FUNCTIONAL_TEST,E028001006_837,,,,1825125955487,1662025110984,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326180024,20260326183705,FXHC_NA_900-2G548-0081-000_1651326022478_F_FCT_20260326T180030Z.log
1651326022559,P3952-R1000000006593,FXHC-POD3-R18-T9R,FLASHROM,0,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326182607,20260326185213,FXHC_NA_900-2G548-0081-000_1651326022559_F_FLA_20260326T182616Z.log
1651326022776,P3952-R1000000005498,FXHC-POD3-R20-T5R,FUNCTIONAL_TEST,E028163006_082-000-1-020000291288,,,,1823525954178,1334025090049,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326181224,20260326185208,FXHC_NA_900-2G548-0081-000_1651326022776_F_FCT_20260326T181233Z.log
1651326022892,P3952-R1000000005751,FXHC-POD3-R16-T7R,IST,E108001037_899,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326154937,20260326181455,FXHC_NA_900-2G548-0081-000_1651326022892_F_IST_20260326T154946Z.log
1651326022949,P3952-L1000000006869,FXHC-POD3-R44-T8L,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326161708,20260326184325,FXHC_NA_900-2G548-0081-000_1651326022949_F_FCT_20260326T161713Z.log
1651326023308,P3952-L1000000007284,FXHC-POD2-R36-T2L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1823525956097,1943525110058,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326180844,20260326184909,FXHC_NA_900-2G548-0081-000_1651326023308_F_FCT_20260326T180853Z.log
1651326023323,P3952-L1000000006391,FXHC-POD3-R19-T9L,FUNCTIONAL_TEST,E028001036_704,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326175158,20260326180544,FXHC_NA_900-2G548-0081-000_1651326023323_F_FCT_20260326T175207Z.log
1651326023393,P3952-R1000000005237,FXHC-POD2-R08-T5R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1824825954832,1662025110842,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326173137,20260326181047,FXHC_NA_900-2G548-0081-000_1651326023393_F_FCT_20260326T173146Z.log
1651326023469,P3952-L1000000006333,FXHC-POD3-R40-T4L,NVLINK,E098011006_009-001-1-000000000140,,,,1823525953845,1333725330383,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326171457,20260326180022,FXHC_NA_900-2G548-0081-000_1651326023469_F_NVL_20260326T171502Z.log
1651326023861,P3952-L1000000006990,FXHC-POD2-R12-T1L,FUNCTIONAL_TEST,E028001006_838,,,,1820126953922,1662925110623,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326175617,20260326182009,FXHC_NA_900-2G548-0081-000_1651326023861_F_FCT_20260326T175626Z.log
1651326024087,P3952-L1000000007854,FXHC-POD4-R25-T9L,FUNCTIONAL_TEST,E028163006_082-000-1-020000610139,,,,1820126953414,1943325110724,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326174307,20260326182139,FXHC_NA_900-2G548-0081-000_1651326024087_F_FCT_20260326T174312Z.log
1651326024244,K4135-L1000000000339,FXHC-POD4-R44-T15L,NVLINK,E098011006_009-001-1-000000000140,,,,1820126959432,1940326110837,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326180757,20260326184724,FXHC_NA_900-2G548-0081-000_1651326024244_F_NVL_20260326T180819Z.log
1651326024715,P3952-L1000000007213,FXHC-POD3-R02-T7L,FC2,E097009006_082-000-1-020000094097,,,,1820126952311,1943325110832,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326162117,20260326180721,FXHC_NA_900-2G548-0081-000_1651326024715_F_FC2_20260326T162125Z.log
1651326111354,P3952-R1000000007092,FXHC-POD2-R18-T5R,FUNCTIONAL_TEST,E028001006_704,,,,1823525954388,1335225130734,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326180755,20260326183132,FXHC_NA_900-2G548-0081-000_1651326111354_F_FCT_20260326T180803Z.log
1651326111529,P3952-R1000000006928,FXHC-POD2-R17-T2R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1823525958066,1334025090894,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326181057,20260326185027,FXHC_NA_900-2G548-0081-000_1651326111529_F_FCT_20260326T181105Z.log
1651326111583,P3952-L1000000000590,FXHC-POD3-R40-T1L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1823525954419,1662525110194,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326171859,20260326180326,FXHC_NA_900-2G548-0081-000_1651326111583_F_FCT_20260326T171904Z.log
1651326111589,P3952-L1000000005845,FXHC-POD3-R29-T8L,FUNCTIONAL_TEST,E028001006_838,,,,1825125956648,1662125111775,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326174112,20260326180456,FXHC_NA_900-2G548-0081-000_1651326111589_F_FCT_20260326T174120Z.log
1651326140051,P3952-R1000000005153,FXHC-POD2-R11-T1R,AST,E023002006_na,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326182525,20260326183318,FXHC_NA_900-2G548-0081-000_1651326140051_F_AST_20260326T182534Z.log
1651226001975,P3952-R1000000000652,FXHC-POD3-R28-T7R,FUNCTIONAL_TEST,E028001006_690,,,,1823525954740,1333725330166,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326172208,20260326183216,FXHC_NA_900-2G548-0081-001_1651226001975_F_FCT_20260326T172217Z.log
1651226004627,P3952-L1000000007813,FXHC-POD3-R46-T6L,FUNCTIONAL_TEST,E028163006_077-000-1-000000000077,,,,1823425952441,1662825110080,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326174901,20260326184944,FXHC_NA_900-2G548-0081-001_1651226004627_F_FCT_20260326T174906Z.log
1651226005300,P3952-L1000000000090,FXHC-POD3-R43-T4L,FC2,E097009006_082-000-1-000000000818,,,,1824225951174,1333725330048,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326170742,20260326184649,FXHC_NA_900-2G548-0081-001_1651226005300_F_FC2_20260326T170747Z.log
1651226005762,P3952-R1000000007905,FXHC-POD2-R04-T1R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1823525955933,1662925110518,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326171520,20260326180640,FXHC_NA_900-2G548-0081-001_1651226005762_F_FCT_20260326T171528Z.log
1651226006321,P3952-L1000000005153,FXHC-POD2-R11-T1L,AST,9843J5_559,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326182642,20260326183349,FXHC_NA_900-2G548-0081-001_1651226006321_F_AST_20260326T182651Z.log
1651226007077,P3952-L1000000000714,FXHC-POD3-R37-T4L,FUNCTIONAL_TEST,E028163006_077-000-1-000000000077,,,,1823325951858,1662025110378,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326171600,20260326182305,FXHC_NA_900-2G548-0081-001_1651226007077_F_FCT_20260326T171605Z.log
1651226061182,P3952-L1000000007844,FXHC-POD2-R15-T6L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1824825952803,1662825110387,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326173611,20260326182327,FXHC_NA_900-2G548-0081-001_1651226061182_F_FCT_20260326T173620Z.log
1651226061359,P3952-R1000000000588,FXHC-POD3-R20-T10R,IOT,E033030006_082-000-1-000000000164,,,,1823525954443,1823525955097,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326183722,20260326185827,FXHC_NA_900-2G548-0081-001_1651226061359_F_IOT_20260326T183731Z.log
1651226061436,P3952-L1000000000312,FXHC-POD2-R38-T9L,FUNCTIONAL_TEST,E028001006_698,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326182654,20260326184108,FXHC_NA_900-2G548-0081-001_1651226061436_F_FCT_20260326T182703Z.log
1651226061436,P3952-L1000000000312,FXHC-POD2-R38-T9L,FUNCTIONAL_TEST,E028001006_698,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326184225,20260326185618,FXHC_NA_900-2G548-0081-001_1651226061436_F_FCT_20260326T184233Z.log
1651226061479,P3952-L1000000006423,FXHC-POD2-R34-T5L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326182331,20260326185303,FXHC_NA_900-2G548-0081-001_1651226061479_F_FLA_20260326T182339Z.log
1651226061848,P3952-R1000000007789,FXHC-POD3-R22-T3R,FUNCTIONAL_TEST,E028001037_899,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326161710,20260326183733,FXHC_NA_900-2G548-0081-001_1651226061848_F_FCT_20260326T161718Z.log
1651226061933,P3952-R1000000007741,FXHC-POD2-R36-T6R,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326155030,20260326181647,FXHC_NA_900-2G548-0081-001_1651226061933_F_FCT_20260326T155038Z.log
1651226061933,P3952-R1000000007741,FXHC-POD2-R36-T6R,FUNCTIONAL_TEST,E028001006_838,,,,1825125955470,1662925110729,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326181824,20260326184218,FXHC_NA_900-2G548-0081-001_1651226061933_F_FCT_20260326T181833Z.log
1651226062579,P3952-L1000000005513,FXHC-POD3-R50-T2L,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326161955,20260326184653,FXHC_NA_900-2G548-0081-001_1651226062579_F_FCT_20260326T162000Z.log
1651226063026,P3952-L1000000007092,FXHC-POD2-R18-T5L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326173133,20260326183654,FXHC_NA_900-2G548-0081-001_1651226063026_F_FLA_20260326T173142Z.log
1651226063190,P3952-R1000000006986,FXHC-POD2-R35-T9R,NVLINK,E098011006_009-001-1-000000000140,,,,1824325953975,1943325110266,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326172616,20260326180803,FXHC_NA_900-2G548-0081-001_1651226063190_F_NVL_20260326T172624Z.log
